study_hours,attendance,previous_score,final_score
3.79884089544096,85.33603417266903,96.68392133748462,94.89132855374865
3.9266498982407234,69.60582475112773,68.04409067499219,75.64487030155968
7.566455605042576,63.03453312434656,76.80468335264246,96.97375274872088
6.738017242196918,65.15518887642597,50.02203676552451,78.53190795598853
8.98491468318694,65.1218335583109,99.4701175682186,100.0
5.249934326457543,66.07610774049178,53.9003020830066,71.36945478405919
2.0763482134447155,65.5530869059764,96.56390644810755,88.76364953627129
7.419203085006955,85.63498979212858,78.9787989395421,100.0
7.847065437552077,67.27520337596579,76.46420769273155,88.72374512429565
6.051494778125466,73.82669133295452,70.76131066099052,93.34977720336136
7.938704619591049,95.87153639624047,53.84018870306552,100.0
5.444160367279517,78.95846561051489,50.591681920330494,75.51222945879974
5.704595464437946,86.70230954084109,53.22917254421052,93.95765108982634
4.847869165226947,66.8927948480652,51.186295728655274,78.8196689150357
1.2287721406968566,67.69156075234683,86.7750684140052,76.747314188036
1.97102284293974,61.63474465065916,61.0075155500038,69.48180272216706
1.2828626711806081,66.75740252288658,43.47056059380378,63.53275680967409
6.727693701374023,71.14361356127834,98.14615780844868,100.0
3.82920382968694,67.08041937106987,93.02715309780554,94.7283171029161
5.577136220482325,63.548101350282224,95.66513699171279,93.85294579013261
9.168098265334837,64.82543484402403,99.69446935878612,100.0
3.2436300623398746,78.43115072130902,50.433714953169236,66.58709214291807
4.693446307320667,68.2533487362317,63.77452113415953,81.63280346330855
7.799960246887438,74.57079444192301,85.49430854224548,99.89546011127331
3.059183489424602,80.13669083419427,81.76123708322753,83.85622189603822
1.6928191884591368,87.6157931451746,49.233754380391304,76.1644707931289
3.6077630762239123,61.57248559364396,88.94998749943707,93.50433714291272
2.4509915852860398,91.9764159563617,53.46643431019964,78.6781605817173
9.367278871083158,85.11601557963631,53.42905688935738,92.64599172054807
8.273083416079754,63.270361277954876,72.21846537360481,95.68964944541602
6.700633808593811,94.94314496427108,75.57639609050219,100.0
8.84314531168946,96.83489602127253,74.80517247026867,100.0
8.23304869209203,62.44311839419455,45.489210243865294,96.4932423305186
2.6791305299743224,71.07510592588815,92.64765175782283,90.8037658243743
9.0330309864098,92.24805119172245,55.93600255532236,100.0
5.854080177240856,89.93038761534633,47.77089527696825,82.92319807780278
8.266961396476562,67.38084077425509,93.32488479213863,100.0
9.06482169931144,68.37397293346841,97.3390898937852,100.0
3.8620312747467747,74.81888411165528,91.72765703592704,97.03981953913765
1.9904673207490908,79.38091940764085,88.57096448349269,91.45231107607667
3.051416462877475,84.73019086121184,79.3145188383413,83.62409151008796
4.843970097636307,74.75654558279089,73.05144223654835,81.86001597608266
8.362132893302437,78.50138864532592,45.21920559468461,80.0604279399816
8.74657524930709,89.89883752535026,64.50719278424192,100.0
1.0625691747807164,61.467328115623914,62.36131102073884,61.6315810691016
5.596725723198092,70.09747777376083,55.585227025619574,71.36180867139991
4.7566990283390105,88.5339834353821,83.40520682131509,98.25717855027867
2.9989702942365724,95.80827350748797,69.75254410472625,98.30210684099076
2.0787883060031453,80.46709768462665,44.862772954458876,67.5504267639747
4.038536542632651,81.28453941061262,53.21099211698868,82.59341307677055
9.486187335212673,64.28688045359104,80.99552581957576,100.0
3.908826388186797,77.89649467293819,44.56785156941801,72.71610096717073
5.669115595690295,81.30469065820093,91.07241484292612,100.0
7.3271706300566,69.69882014538919,69.70879162083845,92.98738574997944
4.272666421413646,70.76972923797524,68.83519463959888,84.95956394262059
9.746038744488645,75.0913665241849,75.54446707957105,100.0
9.662025654479,60.802847911109055,89.48085795550895,100.0
3.2660406624282774,72.88316662332713,60.86855247413158,82.00299433537259
5.475236553031469,68.45792027986178,80.68096915354381,91.70944534119326
3.707904788350927,73.09989408711658,73.94391783974747,80.74867751142953
3.5635644493972087,64.79048527277004,56.02169621016528,76.56240940350914
1.3319825261907952,95.6210912295958,92.71779918130947,85.79788137170081
6.486079005819072,83.74369814216195,87.84556129641568,100.0
5.524111209059753,87.16409276577959,79.50711007950552,96.8580169757105
1.463308761249904,91.56684954429353,91.03490374565452,94.40847756515046
3.507818178129503,79.9376879571623,92.03765205758815,96.05222020305827
9.174392973699883,63.47681152349695,82.50177860290209,100.0
3.1560570160027517,81.48426167274191,90.22079970182033,96.10545633601569
2.304053848821008,83.47364472083517,81.84828770015702,92.71536686123954
5.405074842498067,89.8175789673732,80.80844630561802,100.0
9.870854086995406,77.26638184918717,77.11668269291106,100.0
3.178497443603504,65.10321211182256,85.16299837345848,79.16471218687342
7.049219926652907,71.35103623194898,49.51630631758442,79.46679832880855
7.854576537958458,74.5232918559454,92.85224555193571,100.0
3.1387378959315972,85.83668965326405,92.31061166471392,90.93696928740145
7.553947137506736,82.83113218675648,41.75483698207355,85.00141815496856
4.310048194473279,74.24386903591385,89.54900503388576,94.22643782936908
6.690752475342215,99.46060995171919,47.73219204840671,92.41073634519424
6.7017673968480524,84.23099277427549,60.107131255548516,91.20964925723841
5.821972156672826,69.48907166943978,84.61049537749646,98.25640160471926
1.8126079304896747,64.07129890481615,49.64559376289849,65.02484175027283
8.517722460303142,66.11436556737328,89.07802144714373,96.54839682234964
3.8870205847456223,69.83830913538033,89.92805067746451,86.83509516622001
2.678666593598688,66.42725493038223,70.44806402565017,76.96333784312547
1.3669762739928752,67.46268096205223,40.383152303010014,53.7740320216371
6.318036488694176,71.40380674775389,57.22228799049476,88.71375264307176
7.098079256580542,66.93494381179019,77.01561510254453,100.0
1.1492904603507053,95.87061698505701,98.87117068164541,98.57600692271875
5.608837524693529,63.20934982646569,77.9088116210001,89.42501966784278
3.0384619767814414,80.98045558281018,55.588214863849586,83.34805818741967
6.806555113685048,76.41587307958646,78.04034218597668,98.78840243749436
2.569297861044923,99.29514467634425,72.39912278295132,84.71050407948118
7.218439642922194,64.4815560867221,86.79072370906862,97.37374012328439
4.480618116704837,75.91422396182966,46.41883832961751,74.03684821481157
9.43056989863061,98.77881733101475,85.66167415012168,100.0
2.2376884973139393,94.62028503575921,72.47599472056662,84.95325973567101
4.069597159452327,92.68288283797119,97.77952023153968,100.0
2.021261691165302,70.3161130817976,60.51232996232117,71.89922277333956
9.322242564507064,66.83550349560264,77.95731358803688,100.0
8.896054180428829,86.74572879697723,95.92168633060105,100.0
3.3214746494364005,97.17503956510343,46.15058367944076,81.43445449725822
6.939856414307611,82.27051572055719,96.23370923418707,100.0
8.354999801810942,82.864507578796,81.2731433380488,93.76193502864949
5.996807304395161,71.19916374641137,44.07022354631032,83.29181665402193
5.766855205204059,90.77971732767747,58.057814016808976,82.1705453656205
3.1766706181040654,67.48174994230094,82.4903253187169,83.98560403289865
1.837924910253093,72.94716945616975,44.041036088126305,58.6374306592883
9.074941821579941,77.01745754465666,74.9302276105764,95.72536099855324
9.103762514469974,80.3044151473782,60.752983417177404,100.0
6.697913115459412,69.69638929660321,77.25493106604863,99.42728800949385
4.051268119438306,64.59347298956814,42.74452202875077,66.68028957473037
4.142886171513948,84.4248016976653,92.29220836914257,84.18258433010476
7.533601109832154,71.54522212961024,98.40933815064382,100.0
9.073992339573193,83.24952885690449,98.13267131714149,100.0
8.983777818386056,66.17450861096809,84.97910990457548,98.83289113028155
8.018879912718615,79.2456040741927,47.80517440783792,90.30660879548617
6.77828481538859,81.30357730206343,85.49579175574135,100.0
1.7572596849554394,62.07294147289708,41.47521498752809,63.228948507961384
2.454658426851524,73.46417112775683,41.327413091739835,66.15258500927324
9.086987696743714,65.37658707755897,59.41661314897247,90.02073492062257
6.457861536936309,62.53499881891071,69.31859142427994,95.41248873325318
1.0827734645496667,99.5984092955978,86.22444506846759,86.69766186549884
1.913243885794289,72.89415379898892,80.99772259639032,81.23234452085323
6.971515921972502,92.3949778341854,66.7541623826049,92.87208346225633
1.0455542546159682,70.18562619055055,56.41759997689995,64.37735517244096
2.4472724627574878,87.26010888895718,99.82747000946267,90.8788287760142
5.938604104299275,90.40911439558747,65.57087813415838,92.02955782469849
7.227056779234239,83.82554962431377,67.08322145978053,100.0
6.867651335523405,78.86304754200634,49.81742927150015,79.3108790173518
3.018423785145038,76.47363656589074,87.68857292499577,81.0749432163447
7.409612992127823,73.95473066171981,81.62093354688932,100.0
3.135241787471201,97.18116576991304,53.24617676732562,78.18279885816466
3.9285972834334095,93.22477631150916,44.94286273695056,73.9352091082224
7.718422646062217,98.6010764266605,80.82995812448279,100.0
6.846696091424932,64.97188893942179,79.27067285686812,92.85013364174904
8.643010694447602,89.23469900814577,56.39557161989256,100.0
6.91851603070309,97.53361827284151,97.05181373502462,100.0
6.114777430019244,67.24932264662641,49.06347350685402,77.85305770407976
1.8430729104528323,62.6598506946711,65.94008806255611,82.57529855473045
4.309442227534902,89.64482597160236,96.61695521005593,97.94330951878122
3.386821309135529,82.97892452719648,65.18363901556734,85.64172013082532
3.195906790411752,93.67315107033089,78.31155685984513,91.34062502298663
9.75709499277201,65.59089506505158,63.855663877767654,100.0
4.537879522000844,91.81069247439561,56.452912140920205,92.0466178926502
9.02841899659402,68.06509280190978,99.0386588775897,100.0
6.680247633975366,66.54623771462818,64.56004037890258,85.30235496634607
8.153301731874835,66.57063191723972,93.64595222074807,100.0
5.523733837946729,92.58298880925528,53.79727635346517,83.29901314542616
6.192134961637232,86.607888827848,52.786282241505,97.14520781900268
5.432659244369775,80.92261699076477,41.86804497307068,78.7682584962809
2.7571868901824006,74.3532193649401,79.10000952255311,82.00685548546178
7.502069037353548,95.08802163252433,62.11158062342567,98.9028598487346
3.526951261967702,75.69780429690542,91.86149499037822,85.87082178913502
1.2188436978830846,92.66397757886308,68.39259440149343,73.35054462542536
6.80925066316451,77.56539634280874,98.09160567488331,100.0
2.5939961146634403,75.0777771769963,51.13153094218727,67.57314822469841
9.464127259176228,78.50719142678426,92.11739007733665,100.0
9.585357193023286,72.05511496656568,86.59581116750451,100.0
9.233779511984036,89.90437520705004,86.25531067864313,100.0
4.331428302299,80.10881560369917,90.68699368701326,99.5911166714526
1.1391095487598069,69.2885078058727,85.66143945657993,84.83689655661756
9.354867063289529,95.98298293098274,77.57321929788492,100.0
4.8536573348558285,75.35564885492846,47.87469266094325,70.26127124944277
9.699893371393026,81.74211444455955,41.95157076947511,100.0
9.672579793803276,96.25888443858187,95.2508708689412,100.0
8.677085099206241,84.96951983655968,76.99901887124429,100.0
3.6500400286262713,64.67592162833456,87.79223745857058,95.09159807287764
4.465879557417328,97.59328494453901,68.891341090753,93.81115322493754
8.660230043651712,85.10832212285672,47.03849133774367,95.03464564588786
3.852298046406499,73.39622458628344,47.511147532153025,84.03712742296788
2.5254347201748324,65.57088290653549,81.13391723373829,78.5244138505273
6.0112113621251515,91.76100757081184,65.81835369396777,98.23695146283268
9.425392967447028,84.80291023714054,52.0314836020202,97.88883619074424
7.264268170074757,81.33844367905286,69.49567280448622,98.37556367135997
6.1305505308042845,95.7557033220383,43.85253622450804,92.77183612141584
1.8745884439369167,91.54388844898124,74.91828411486392,85.6994382991614
6.535065040292528,66.06699518931005,56.13960426610586,87.34377875334715
9.91048465093837,72.46888271182193,87.85354603823129,100.0
2.260756137128716,69.93956559257863,58.621717535414426,69.95254712131724
5.664966871273631,89.75785170290708,67.31320894490807,88.36174266369808
8.896357647351598,61.341297389431176,40.697232394486036,79.56228472050195
7.66691755978784,82.79558739485266,44.34681326767353,77.65739133154368
7.273141668957412,90.49834742962761,63.54961338440109,100.0
7.322356755883983,95.07062547046998,68.79633008302741,94.83821172196537
4.2354203609777965,73.6832699486363,76.00123288715822,86.33907543187371
3.64232659838044,92.85029218688051,57.499754722558194,80.45153926675825
8.284250399306622,64.42526947820829,81.69891316759255,100.0
8.291020552112627,93.85809166938073,91.60734383135228,100.0
8.803650867220933,65.09954649327929,86.79105933360098,100.0
9.219164973008242,75.89149162241469,42.37712952090143,87.39427140269348
5.60208158974844,91.89181463118214,68.83041683546973,92.7183182289444
5.513646652184796,65.99669709395096,46.29581070509049,78.04295212586675
8.184656610700976,69.17005580930567,54.522700951751645,89.23057188715033
6.849675376999887,88.89010273572265,99.19975559602878,100.0
7.31770189531933,88.80146146184298,48.5497325740908,92.1145764156105
8.16213402492491,85.6459053154119,69.93328920708136,100.0
9.010048076358096,87.757937778684,77.08934405908714,100.0
4.041956411663822,81.70897773390385,82.14789823264624,97.40801536641678
4.380246573759496,70.0719623562781,73.57892100921485,86.86447584489298
1.845837458567821,73.82783974015678,40.58625084515102,56.6970441805653
6.204521268965566,67.26390867205703,59.58767849463951,87.34469669074473
1.3234804641706788,96.33802245334513,71.06269860308268,77.43811714036173
5.190382163192141,83.33567179064482,45.27198994869,76.72956758699542
5.883801712368189,76.0340566705456,61.037615872550845,90.00056739734842
3.5788712691545594,78.48023214576531,41.99218652748199,77.23400677301737
6.317499345121097,97.89133358447262,44.71470982930124,86.81205841090785
1.2745022494514449,66.13405612464321,63.815396572095764,71.25536542467877
1.3361336987429298,83.44919328067189,47.96294524258362,75.63316634810705
8.403405045936925,80.23554715537864,74.05245089569348,100.0
4.241715772701366,84.45816941738592,81.36789814823594,100.0
2.143544613866963,60.72440735283362,88.03520194654497,85.12689709084574
5.700189340493239,94.88495635776606,52.009014654688606,78.27214457999862
7.9299419778874976,97.2847312993445,50.04895493554419,98.36471757395992
2.9423892474715885,82.60532734356836,46.274070420064014,73.67881781548535
6.606014282371002,87.8660329550757,78.1858149726182,100.0
1.768127184943912,96.89997524709183,82.38854358921407,90.85419033057276
1.4651354905174694,88.28954537253594,41.89516868953852,65.36090655031859
5.782191684113332,66.10156171657046,96.17273477462139,93.91930079067208
5.865716094490959,83.05153440667253,43.118277019088346,79.6509983045461
6.736869113483859,84.26860185531423,72.47778011806423,93.00859114310447
7.534822003503954,76.96522685209544,82.54363116705498,99.85520050143882
9.782668715162812,89.45776942498891,92.25814742476514,100.0
5.646703134710758,97.37468059076059,82.84521592794567,100.0
3.9066082564712135,97.02274051627106,88.10368498418751,99.5488299187163
8.156675752918334,78.03357485616529,60.367011552568364,89.24249873773533
3.437490261358668,64.52952183363021,88.88950682479073,90.38688778541942
4.950742786350725,99.39364795849339,44.80689078308051,88.32227002746538
1.7061074320803935,93.55592345783737,93.68899936363165,88.47149206877805
1.2281566907391177,64.98650724813068,72.85554256922417,72.66008355240587
9.663835732101326,96.83367530469489,89.03786619774962,100.0
8.523821084609853,94.79585448248513,67.139097071098,99.82043953333867
7.263767854843282,80.75352228504289,78.6146617117915,100.0
4.680576499728429,83.65101742979716,71.58415965616679,88.90290320873494
2.559648880637612,75.96010815480521,83.89537130531991,87.79937742786204
2.4079333840397745,62.19046555288125,44.897798921835374,59.74193185817493
3.252186083481358,73.40788966583604,43.62112503943383,67.17683847477194
5.943039982355084,92.11413794392045,54.82619404060878,92.11286853163573
7.431363304300561,60.18528092018411,49.5726808067913,81.49963239769525
6.941776390459581,73.33996686764577,92.3070139955321,100.0
3.5194050725134858,75.92674774363773,53.15283924148266,73.22020142030082
9.593787525968747,81.49582411751692,98.55191534914788,100.0
7.641072250261916,96.79422465651042,60.21374750626641,100.0
5.989186472602606,73.85383977463844,50.927074941321955,75.25096765669845
6.5054867161091705,73.8781280758491,87.38191042854875,91.75655115828744
4.776400561850109,89.50004992438994,79.52246653005257,87.24924281324606
3.229578905510417,78.08871763559229,69.89174298718834,88.5899104395552
4.2037541078613545,68.98419291759927,73.32181305625788,82.19471275276837
7.820614994179322,78.09758064530773,83.15210669633584,100.0
1.1295413976678028,65.634280815192,53.70728447987793,61.70900511829343
2.0446537645622462,67.05547946024893,99.78003496340452,89.74393029054731
1.4140237781957747,79.9347109095792,98.487589728807,96.96272609188253
1.3665592208707311,76.75701798018191,79.01954118081622,89.56146974025594
8.699145256099065,96.593836042724,51.972547055748706,100.0
7.332920734420213,74.49575596466532,80.81369454587748,100.0
5.267564461785927,83.22353401112174,44.33190453875055,84.31202879052623
1.8805074458590134,85.29057151678121,41.839150132348365,69.69467124526453
5.4245428760514915,60.523778263533345,55.46097331067282,82.96608800269952
5.261245937025091,86.54149488066842,67.75737740435898,87.7846257500738
2.5588168291901368,67.12143867479006,92.09635032450284,83.08858179977774
4.904664843141758,98.44281269877821,83.63014418597848,99.39372272232625
4.586542609576361,65.94650911012452,84.56239127199886,89.74167937082323
6.542650882469948,76.58496494908096,65.52960006688453,89.26769910937671
6.715842857808794,63.413986723145754,60.75609955281777,90.18112871916878
1.4077360879484007,99.8749700738379,62.262325779076164,82.6903914697157
4.371513531638241,80.08780041324971,99.25897382416348,100.0
6.632739241428127,83.81540069280175,42.406551484748945,90.63903609161221
5.528226327220789,62.6830590955371,92.02188976734692,90.72096174379563
8.7084085706949,89.99841881596711,74.72052451434361,100.0
6.928242684570505,68.39622372382343,66.31692515137543,87.60641004205755
2.466409843732867,95.92217157762855,83.51545962490819,80.86225109331555
1.6351187266038685,68.20558561928028,69.20013648548218,73.5009699371871
6.78177350385684,67.62750882654666,92.40539428489963,100.0
1.2386017948745964,61.46198671392379,94.04211184067552,89.58680200505668
6.2719802314611695,78.88267780439998,65.30325561240733,94.21312370957128
9.462072172824618,82.59364533050466,56.60966783410309,94.1190803412127
6.179267600882911,62.6283455771341,75.54101971560173,100.0
4.493529335858697,91.02110466780043,94.74180073700145,100.0
6.789593965981179,78.13155338992111,52.63973134033999,89.89483484891048
5.12427601442365,80.9756107731032,77.37799501380897,91.86654600572345
5.910551103843415,77.63050987752912,77.89361320555123,90.3494860917149
9.473183278988726,76.03052243501304,83.98678134491686,100.0
4.474923740206968,82.38561325232871,47.894061107635586,83.2547070007635
9.650715074415228,66.2096098372285,82.9494978809253,100.0
9.148155777604574,67.27712521981084,94.54195123993846,100.0
2.762120213103668,94.47142484054069,50.78098653221452,73.69247378656318
1.624251707876489,97.84461848534531,54.25259949543266,68.96161820540368
1.9070020123968399,74.93237265119012,98.28370564249838,90.33969897986677
1.1639964308639477,70.82978692574216,50.85861716256939,55.82561513480133
1.8499866468033557,85.75998172956064,91.26310560217475,90.59918478810445
7.147060960747211,76.34936684392386,69.53667138688209,94.6555442661998
1.6406978361420608,61.015454226413794,54.833864464190626,63.34136248264524
3.8707806726438516,66.24610389464762,92.24499407635068,83.64599032593921
8.60387779872509,88.6388891538959,66.71831530015993,100.0
1.209447421622433,86.35695767640605,70.8890412357814,75.05886975257211
8.330216343300423,61.083839700139336,61.55400216398594,86.27643392182854
3.5366929729605996,68.87888647731798,75.57705108609565,69.24650894702638
2.0634834485949063,69.24299186352286,49.81143235510137,66.81051007050532
7.270634488277356,86.87570974394913,63.46489219910564,100.0
6.660485621018956,60.788421510174565,98.16473934011725,100.0
8.897248121743477,64.16434327938295,55.48800596206765,89.86557564594699
7.615639394234972,91.99664341492758,79.40419987247753,100.0
8.231328373463636,67.14178648217334,59.511403853481696,94.71909894210793
3.538311153141758,86.10984431407499,86.40838754119603,87.80339731211166
2.5969558940175053,69.52731124186906,47.85241964310099,69.5137217780213
7.755532764767725,63.97765571037381,98.18926270471269,100.0
8.261512653405376,69.72688763997816,67.22737248301836,100.0
9.91454627800606,88.89067727422636,54.16302780078784,100.0
4.713559092202838,94.22785872425143,44.409804839800756,79.0204649307983
4.348162772135049,93.20879458267966,50.18547430525244,76.71431885172338
7.987716646677971,75.88734118473819,71.18643691336106,94.82833840037063
4.06723186227716,86.72340546282585,60.22019058587718,81.8828541878136
9.376815930432082,68.19937181663283,89.73300195295657,100.0
8.725714766587107,71.72590921044053,65.85325141970836,100.0
4.860946246375165,95.8534327408448,54.92285635525779,81.67606065398856
7.757839610123476,60.52007694042944,77.0286991962418,100.0
7.7908858667621415,63.42034123417872,82.40663301312675,98.85055269290636
1.9281148195233935,68.31545020584109,50.02251447405699,66.2305594613756
9.1229761601161,61.06128815495279,50.05715297729906,85.98539904319
5.547271352030714,67.25741740359189,42.20028561601258,63.09873130884644
8.438117194969674,83.32166243878768,84.18412090393844,100.0
3.880446409275506,76.85698202369991,79.8282716573083,92.40274966964014
9.059709056465804,95.70686844307899,68.47785254498883,100.0
4.502815108607468,92.69774246953763,90.65022693815183,100.0
1.0975388633226852,73.67269406791505,88.34020917700319,84.59234975678008
9.148437787773373,70.3769373372517,75.12126186380513,95.60560514579933
1.821580091075202,75.18769632669067,92.09627683079552,83.97051558756239
3.873822738313734,83.6117977005923,52.350472602206096,81.99036507834802
9.550557703457244,70.72254563291506,46.71517716386367,85.85797097822153
9.555464322438006,84.96595631396536,56.18497669101938,100.0
6.160940993109575,76.37646608764962,43.42521136535889,73.4158460890904
6.686534909528193,82.0818872340792,71.87017168006192,98.59707116006398
5.036009697804878,77.44506116541267,96.19634153769769,100.0
3.638896945282581,71.7786303816767,42.36061244011058,61.66741342243042
3.957980908329244,97.93813227848626,47.32659484060161,85.45813069933051
7.052666104693346,90.54423176639044,67.13194169700611,93.85680518768682
7.77137076493912,65.6045270306581,96.0325010516743,100.0
8.124211393532637,94.73871903591652,58.96936629860503,99.65848045687034
8.106563285150985,79.49724792998055,70.43408852130355,100.0
1.8208549274382133,95.78208907576365,42.494371543023526,64.36187261444326
5.449782742323233,91.9942102378926,48.90059205772533,84.38645783282072
1.5180288401497986,77.00854017876934,99.19780737753081,91.34833180675835
5.94575994091362,60.8987723328047,97.90712178616273,100.0
4.973774512360393,70.74709437539784,40.29639885606458,74.11057164872602
8.989337644824698,81.66536858643468,97.10870712539433,100.0
4.1582351129687085,85.33912879304589,78.34719626893002,87.00689231142687
2.053603147848453,70.31550741732809,92.07509767120132,86.63100123907408
2.2869251384755227,65.57424296291296,67.28439133803154,69.31507976757872
7.85359568545725,93.39720947197196,70.93576171475502,88.1512276212601
6.56396256984635,99.37608722814208,69.33079481541522,100.0
1.9101040851051123,81.02760729210743,80.01185545276626,87.46727528007054
1.756961255034977,66.86717143393214,48.379075285378775,52.82207895181671
7.30872218313208,70.89229306077476,41.798415392360674,77.06423430916858
1.6548670572777417,60.73562706189867,58.47579649547146,70.38582119393492
8.396740533613206,96.57195226241996,82.2808457641988,100.0
7.3561800444084655,64.71004331560565,52.1112071273769,85.47815273002769
1.7321390257770979,83.06065902057014,80.40594599949503,79.37031233898946
1.7635394267667273,70.96220882748824,98.19472276643623,87.18608323992771
9.87975620651058,82.16712010063173,45.6340429473651,100.0
4.368437161805083,86.05681553407457,80.35612709350758,89.73417024629217
4.335779323602019,93.18967214828807,66.62501315827427,84.45794155765124
8.315196105317524,68.25685087042413,92.08853526265032,100.0
9.525237196454729,60.43983314633922,50.628987366843155,86.46468974796221
9.874009574405838,65.47542520275229,81.55755713356987,100.0
7.780403667330475,96.0007456739242,90.28691737888661,100.0
